"","Height","Mu","Sigma","Lambda","Sex"
"10997",154.96,48.6823771689973,0.100336690474417,0.37847771982939,"Male"
"10998",154.97,48.6941684905737,0.100331327730956,0.378805839759003,"Male"
"10999",154.98,48.7059621323998,0.100325920863106,0.379134303996345,"Male"
"11000",154.99,48.717758086999,0.100320469914658,0.379463112425613,"Male"
"11001",155,48.7295563468886,0.1003149749297,0.379792264931597,"Male"
"11002",155.01,48.7413569045835,0.100309435952099,0.380121761397977,"Male"
"11003",155.02,48.7531597526059,0.100303853026072,0.380451601708093,"Male"
"11004",155.03,48.7649648834676,0.100298226195745,0.380781785746008,"Male"
"11005",155.04,48.7767722896805,0.100292555505369,0.381112313395121,"Male"
"11006",155.05,48.7885819637508,0.100286840999204,0.38144318453924,"Male"
"11007",155.06,48.8003938981841,0.100281082721685,0.381774399062216,"Male"
"11008",155.07,48.8122080854795,0.10027528071706,0.382105956847856,"Male"
"11009",155.08,48.8240245181421,0.100269435030044,0.382437857778653,"Male"
"11010",155.09,48.8358431886756,0.10026354570509,0.382770101737651,"Male"
"11011",155.1,48.8476640895633,0.100257612786775,0.383102688609352,"Male"
"11012",155.11,48.8594872133017,0.100251636319807,0.383435618276569,"Male"
"11013",155.12,48.8713125523702,0.100245616348919,0.383768890623803,"Male"
"11014",155.13,48.8831400992797,0.100239552918972,0.384102505530841,"Male"
"11015",155.14,48.8949698464878,0.100233446074694,0.384436462884683,"Male"
"11016",155.15,48.9068017864998,0.10022729586119,0.384770762564749,"Male"
"11017",155.16,48.9186359117717,0.100221102323298,0.385105404457163,"Male"
"11018",155.17,48.9304722147946,0.100214865506221,0.385440388442844,"Male"
"11019",155.18,48.942310688035,0.100208585454927,0.385775714405803,"Male"
"11020",155.19,48.9541513239654,0.100202262214684,0.386111382228164,"Male"
"11021",155.2,48.9659941150466,0.100195895830622,0.386447391793826,"Male"
"11022",155.21,48.9778390537537,0.100189486348163,0.386783742984019,"Male"
"11023",155.22,48.9896861325456,0.100183033812667,0.38712043568187,"Male"
"11024",155.23,49.0015353438884,0.100176538269515,0.387457469769308,"Male"
"11025",155.24,49.0133866802191,0.100169999764157,0.387794845131253,"Male"
"11026",155.25,49.0252401340068,0.100163418342116,0.388132561648505,"Male"
"11027",155.26,49.0370956977124,0.1001567940492,0.388470619201832,"Male"
"11028",155.27,49.048953363763,0.10015012693082,0.388809017676839,"Male"
"11029",155.28,49.0608131246227,0.100143417032839,0.389147756953436,"Male"
"11030",155.29,49.0726749727228,0.100136664401008,0.389486836914938,"Male"
"11031",155.3,49.0845389005146,0.100129869081215,0.389826257442943,"Male"
"11032",155.31,49.0964049004265,0.100123031119324,0.390166018420215,"Male"
"11033",155.32,49.1082729648954,0.100116150561251,0.390506119728895,"Male"
"11034",155.33,49.1201430863643,0.100109227453134,0.390846561249516,"Male"
"11035",155.34,49.1320152572439,0.100102261840909,0.391187342866785,"Male"
"11036",155.35,49.1438894699821,0.100095253770871,0.39152846445979,"Male"
"11037",155.36,49.155765716996,0.100088203289189,0.391869925911227,"Male"
"11038",155.37,49.1676439906998,0.100081110442038,0.392211727103801,"Male"
"11039",155.38,49.1795242835169,0.100073975275722,0.392553867918937,"Male"
"11040",155.39,49.1914065878746,0.100066797836772,0.392896348236867,"Male"
"11041",155.4,49.2032908961676,0.100059578171472,0.393239167941688,"Male"
"11042",155.41,49.215177200832,0.100052316326488,0.393582326911466,"Male"
"11043",155.42,49.2270654942449,0.100045012348098,0.393925825031685,"Male"
"11044",155.43,49.238955768833,0.100037666283158,0.394269662181391,"Male"
"11045",155.44,49.2508480169932,0.100030278178209,0.394613838242698,"Male"
"11046",155.45,49.2627422311357,0.100022848080019,0.394958353095375,"Male"
"11047",155.46,49.2746384036354,0.100015376035313,0.395303206623674,"Male"
"11048",155.47,49.2865365269136,0.100007862090989,0.395648398705718,"Male"
"11049",155.48,49.2984365933417,0.100000306293894,0.395993929224728,"Male"
"11050",155.49,49.3103385953199,0.0999927086910036,0.3963397980613,"Male"
"11051",155.5,49.3222425252313,0.0999850693293259,0.396686005095954,"Male"
"11052",155.51,49.3341483754707,0.0999773882559795,0.397032550208825,"Male"
"11053",155.52,49.3460561383939,0.0999696655179315,0.397379433283785,"Male"
"11054",155.53,49.3579658064036,0.0999619011624359,0.397726654199002,"Male"
"11055",155.54,49.3698773718669,0.0999540952367246,0.39807421283623,"Male"
"11056",155.55,49.3817908271554,0.099946247788034,0.398422109076386,"Male"
"11057",155.56,49.3937061646475,0.099938358863833,0.398770342798719,"Male"
"11058",155.57,49.4056233766945,0.0999304285113819,0.399118913886828,"Male"
"11059",155.58,49.417542455675,0.0999224567781651,0.399467822218626,"Male"
"11060",155.59,49.4294633939484,0.0999144437116844,0.399817067675673,"Male"
"11061",155.6,49.4413861838793,0.0999063893595128,0.400166650137714,"Male"
"11062",155.61,49.4533108178189,0.099898293769303,0.400516569485622,"Male"
"11063",155.62,49.4652372881179,0.0998901569886123,0.400866825600171,"Male"
"11064",155.63,49.4771655871303,0.0998819790651998,0.401217418361408,"Male"
"11065",155.64,49.4890957072095,0.0998737600469386,0.401568347649151,"Male"
"11066",155.65,49.5010276407002,0.0998654999815368,0.401919613343257,"Male"
"11067",155.66,49.512961379937,0.0998571989168988,0.402271215325365,"Male"
"11068",155.67,49.5248969172754,0.099848856900969,0.402623153473799,"Male"
"11069",155.68,49.5368342450419,0.0998404739817764,0.402975427669341,"Male"
"11070",155.69,49.548773355575,0.099832050207313,0.403328037792155,"Male"
"11071",155.7,49.56071424121,0.0998235856256458,0.403680983721312,"Male"
"11072",155.71,49.5726568942768,0.0998150802850336,0.404034265336965,"Male"
"11073",155.72,49.5846013070924,0.0998065342334711,0.404387882519792,"Male"
"11074",155.73,49.596547471996,0.099797947519414,0.404741835148063,"Male"
"11075",155.74,49.608495381292,0.0997893201909995,0.405096123103165,"Male"
"11076",155.75,49.6204450273228,0.099780652296752,0.405450746261861,"Male"
"11077",155.76,49.6323964023824,0.0997719438849224,0.405805704506653,"Male"
"11078",155.77,49.6443494987862,0.0997631950039753,0.406160997716262,"Male"
"11079",155.78,49.6563043088628,0.0997544057025271,0.406516625768665,"Male"
"11080",155.79,49.6682608249046,0.0997455760290737,0.406872588544375,"Male"
"11081",155.8,49.6802190392256,0.0997367060322392,0.407228885922195,"Male"
"11082",155.81,49.6921789441223,0.0997277957606777,0.407585517781814,"Male"
"11083",155.82,49.7041405318964,0.0997188452629999,0.407942484002313,"Male"
"11084",155.83,49.7161037948478,0.0997098545881518,0.408299784462418,"Male"
"11085",155.84,49.7280687252656,0.0997008237847924,0.408657419041727,"Male"
"11086",155.85,49.7400353154461,0.0996917529018436,0.409015387619038,"Male"
"11087",155.86,49.7520035576747,0.0996826419881748,0.409373690073633,"Male"
"11088",155.87,49.7639734442474,0.0996734910928692,0.409732326282694,"Male"
"11089",155.88,49.775944967432,0.0996643002647648,0.410091296127523,"Male"
"11090",155.89,49.7879181195243,0.0996550695530344,0.410450599485137,"Male"
"11091",155.9,49.7998928927888,0.099645799006689,0.410810236235591,"Male"
"11092",155.91,49.8118692795055,0.0996364886749928,0.411170206257218,"Male"
"11093",155.92,49.8238472719585,0.0996271386071053,0.411530509427046,"Male"
"11094",155.93,49.8358268624017,0.0996177488522232,0.411891145625643,"Male"
"11095",155.94,49.8478080431106,0.0996083194597415,0.412252114730506,"Male"
"11096",155.95,49.8597908063532,0.0995988504790102,0.412613416619659,"Male"
"11097",155.96,49.871775144383,0.0995893419592962,0.412975051172489,"Male"
"11098",155.97,49.8837610494607,0.099579793950153,0.413337018266879,"Male"
"11099",155.98,49.8957485138492,0.0995702065010947,0.413699317780661,"Male"
"11100",155.99,49.9077375297994,0.0995605796616435,0.414061949592106,"Male"
"11101",156,49.919728089558,0.0995509134813072,0.414424913579967,"Male"
"11102",156.01,49.9317201853744,0.0995412080097944,0.41478820962217,"Male"
"11103",156.02,49.9437138094988,0.0995314632967546,0.415151837595891,"Male"
"11104",156.03,49.9557089541703,0.0995216793919918,0.415515797380284,"Male"
"11105",156.04,49.9677056116259,0.0995118563451588,0.415880088852744,"Male"
"11106",156.05,49.9797037741072,0.0995019942061226,0.416244711891023,"Male"
"11107",156.06,49.991703433852,0.0994920930248269,0.416609666372322,"Male"
"11108",156.07,50.0037045830857,0.0994821528511641,0.416974952175308,"Male"
"11109",156.08,50.0157072140406,0.0994721737350101,0.417340569177187,"Male"
"11110",156.09,50.0277113189367,0.0994621557263815,0.417706517256461,"Male"
"11111",156.1,50.039716889999,0.0994520988753096,0.418072796290316,"Male"
"11112",156.11,50.051723919468,0.0994420032320893,0.418439406153806,"Male"
"11113",156.12,50.0637323995333,0.0994318688465893,0.418806346728438,"Male"
"11114",156.13,50.0757423224337,0.0994216957692264,0.419173617888089,"Male"
"11115",156.14,50.0877536803682,0.0994114840501026,0.419541219512206,"Male"
"11116",156.15,50.0997664655481,0.0994012337394503,0.419909151477289,"Male"
"11117",156.16,50.1117806701837,0.0993909448877168,0.420277413660917,"Male"
"11118",156.17,50.123796286476,0.0993806175451368,0.420646005940044,"Male"
"11119",156.18,50.1358133066318,0.0993702517622338,0.421014928191559,"Male"
"11120",156.19,50.1478317228578,0.0993598475894823,0.421384180291489,"Male"
"11121",156.2,50.1598515273234,0.0993494050771822,0.421753762119935,"Male"
"11122",156.21,50.1718727122488,0.0993389242760792,0.42212367355073,"Male"
"11123",156.22,50.183895269822,0.0993284052366561,0.422493914460709,"Male"
"11124",156.23,50.1959191922146,0.0993178480096039,0.42286448472903,"Male"
"11125",156.24,50.2079444716251,0.0993072526454674,0.423235384230838,"Male"
"11126",156.25,50.2199711002296,0.0992966191950411,0.423606612843799,"Male"
"11127",156.26,50.231999070223,0.0992859477091288,0.423978170442053,"Male"
"11128",156.27,50.2440283737563,0.099275238238392,0.424350056906087,"Male"
"11129",156.28,50.2560590030282,0.0992644908338438,0.424722272108881,"Male"
"11130",156.29,50.2680909499718,0.0992537055479897,0.425094815934619,"Male"
"11131",156.3,50.2801242034605,0.0992428824576168,0.425467688346613,"Male"
"11132",156.31,50.2921587501433,0.0992320216567172,0.425840889368499,"Male"
"11133",156.32,50.3041945766509,0.0992211232397723,0.426214419020697,"Male"
"11134",156.33,50.3162316695546,0.0992101873010856,0.426588277331016,"Male"
"11135",156.34,50.3282700154859,0.099199213935374,0.426962464318542,"Male"
"11136",156.35,50.3403096010103,0.099188203237001,0.427336980010016,"Male"
"11137",156.36,50.3523504127186,0.0991771553005045,0.427711824429183,"Male"
"11138",156.37,50.3643924372038,0.0991660702205878,0.428086997598182,"Male"
"11139",156.38,50.376435661049,0.099154948091919,0.428462499539621,"Male"
"11140",156.39,50.3884800708099,0.0991437890090654,0.428838330279961,"Male"
"11141",156.4,50.4005256530773,0.0991325930668046,0.429214489840039,"Male"
"11142",156.41,50.4125723944023,0.0991213603598932,0.429590978244436,"Male"
"11143",156.42,50.4246202813546,0.0991100909830399,0.429967795516491,"Male"
"11144",156.43,50.4366693004724,0.0990987850310784,0.430344941680561,"Male"
"11145",156.44,50.4487194383314,0.0990874425989171,0.430722416758166,"Male"
"11146",156.45,50.4607706814596,0.0990760637813404,0.43110022077438,"Male"
"11147",156.46,50.4728230164063,0.099064648673311,0.431478353752318,"Male"
"11148",156.47,50.4848764296965,0.0990531973697088,0.431856815716428,"Male"
"11149",156.48,50.4969309078844,0.0990417099655944,0.432235606687519,"Male"
"11150",156.49,50.5089864374782,0.099030186555908,0.432614726691906,"Male"
"11151",156.5,50.5210430050093,0.0990186272357264,0.432994175751387,"Male"
"11152",156.51,50.5331005969975,0.0990070321001,0.43337395388965,"Male"
"11153",156.52,50.5451591999487,0.0989954012440614,0.433754061130779,"Male"
"11154",156.53,50.5572188003771,0.098983734762782,0.434134497497674,"Male"
"11155",156.54,50.5692793847849,0.098972032751532,0.43451526301402,"Male"
"11156",156.55,50.5813409396791,0.0989602953054146,0.434896357702129,"Male"
"11157",156.56,50.5934034515482,0.098948522519636,0.43527778158629,"Male"
"11158",156.57,50.6054669068777,0.0989367144894086,0.435659534690525,"Male"
"11159",156.58,50.6175312921574,0.098924871309987,0.436041617037665,"Male"
"11160",156.59,50.6295965938715,0.0989129930767482,0.436424028650998,"Male"
"11161",156.6,50.6416627984917,0.0989010798850412,0.436806769554204,"Male"
"11162",156.61,50.6537298924942,0.0988891318301447,0.437189839769681,"Male"
"11163",156.62,50.6657978623469,0.0988771490075736,0.437573239321002,"Male"
"11164",156.63,50.6778666945007,0.0988651315125197,0.437956968233259,"Male"
"11165",156.64,50.6899363754268,0.0988530794406831,0.4383410265274,"Male"
"11166",156.65,50.7020068915702,0.0988409928873321,0.438725414228191,"Male"
"11167",156.66,50.7140782293842,0.0988288719480277,0.439110131358407,"Male"
"11168",156.67,50.7261503753023,0.0988167167182796,0.439495177942296,"Male"
"11169",156.68,50.7382233157693,0.0988045272936176,0.439880554002352,"Male"
"11170",156.69,50.7502970372279,0.098792303769645,0.440266259561146,"Male"
"11171",156.7,50.7623715260954,0.0987800462419481,0.440652294643372,"Male"
"11172",156.71,50.7744467688044,0.0987677548061092,0.441038659271192,"Male"
"11173",156.72,50.786522751766,0.0987554295577485,0.441425353469261,"Male"
"11174",156.73,50.7985994614053,0.0987430705926644,0.441812377259479,"Male"
"11175",156.74,50.8106768841259,0.0987306780063926,0.442199730665943,"Male"
"11176",156.75,50.822755006336,0.0987182518947136,0.442587413711957,"Male"
"11177",156.76,50.8348338144503,0.0987057923534138,0.4429754264185,"Male"
"11178",156.77,50.8469132948376,0.0986932994780711,0.443363768813097,"Male"
"11179",156.78,50.8589934339083,0.09868077336463,0.443752440915861,"Male"
"11180",156.79,50.8710742180475,0.0986682141087945,0.44414144275089,"Male"
"11181",156.8,50.883155633642,0.0986556218064763,0.44453077434055,"Male"
"11182",156.81,50.8952376670566,0.0986429965534249,0.444920435709892,"Male"
"11183",156.82,50.9073203046798,0.0986303384456046,0.445310426880355,"Male"
"11184",156.83,50.9194035328665,0.0986176475787686,0.445700747876537,"Male"
"11185",156.84,50.9314873379959,0.0986049240489419,0.446091398719695,"Male"
"11186",156.85,50.9435717064182,0.0985921679520583,0.446482379434424,"Male"
"11187",156.86,50.9556566244827,0.0985793793838899,0.446873690044124,"Male"
"11188",156.87,50.9677420785424,0.0985665584405588,0.447265330572276,"Male"
"11189",156.88,50.979828054956,0.0985537052180447,0.447657301039491,"Male"
"11190",156.89,50.9919145400436,0.0985408198122665,0.448049601472018,"Male"
"11191",156.9,51.0040015201524,0.0985279023193028,0.448442231891524,"Male"
"11192",156.91,51.0160889816114,0.0985149528351425,0.448835192321143,"Male"
"11193",156.92,51.0281769107479,0.098501971455864,0.449228482783956,"Male"
"11194",156.93,51.0402652938766,0.0984889582775891,0.449622103304173,"Male"
"11195",156.94,51.0523541173289,0.0984759133963118,0.450016053902967,"Male"
"11196",156.95,51.0644433674056,0.0984628369082291,0.450410334604582,"Male"
"11197",156.96,51.0765330304111,0.0984497289093847,0.450804945432989,"Male"
"11198",156.97,51.0886230926593,0.0984365894960058,0.451199886409753,"Male"
"11199",156.98,51.1007135404425,0.0984234187641834,0.451595157558696,"Male"
"11200",156.99,51.1128043600536,0.0984102168100483,0.451990758902763,"Male"
"11201",157,51.1248955377824,0.0983969837298559,0.452386690465128,"Male"
"11202",157.01,51.1369870599148,0.0983837196198298,0.452782952268797,"Male"
"11203",157.02,51.149078912733,0.0983704245761552,0.453179544335907,"Male"
"11204",157.03,51.1611710825093,0.0983570986950639,0.453576466690229,"Male"
"11205",157.04,51.1732635555037,0.098343742072716,0.453973719356043,"Male"
"11206",157.05,51.1853563179889,0.0983303548054591,0.454371302355279,"Male"
"11207",157.06,51.1974493562437,0.0983169369896415,0.454769215708753,"Male"
"11208",157.07,51.2095426564869,0.0983034887213688,0.455167459443874,"Male"
"11209",157.08,51.2216362049957,0.0982900100970306,0.455566033581057,"Male"
"11210",157.09,51.2337299880152,0.0982765012130121,0.455964938142764,"Male"
"11211",157.1,51.2458239917779,0.0982629621654751,0.456364173153639,"Male"
"11212",157.11,51.2579182025222,0.0982493930508091,0.456763738636296,"Male"
"11213",157.12,51.2700126064871,0.0982357939654403,0.457163634612863,"Male"
"11214",157.13,51.2821071899007,0.0982221650056952,0.45756386110626,"Male"
"11215",157.14,51.29420193898,0.0982085062679256,0.45796441814004,"Male"
"11216",157.15,51.30629683994,0.0981948178484398,0.458365305738138,"Male"
"11217",157.16,51.3183918790129,0.0981810998437842,0.458766523920703,"Male"
"11218",157.17,51.3304870423815,0.0981673523501981,0.459168072713633,"Male"
"11219",157.18,51.3425823162738,0.098153575464271,0.459569952137451,"Male"
"11220",157.19,51.3546776868687,0.0981397692822083,0.459972162217535,"Male"
"11221",157.2,51.3667731403681,0.0981259339005581,0.460374702975721,"Male"
"11222",157.21,51.3788686629761,0.0981120694157922,0.46077757443307,"Male"
"11223",157.22,51.3909642408568,0.0980981759243297,0.461180776615396,"Male"
"11224",157.23,51.4030598602032,0.0980842535225976,0.461584309544316,"Male"
"11225",157.24,51.4151555071849,0.0980703023070889,0.461988173242577,"Male"
"11226",157.25,51.4272511679813,0.0980563223742008,0.462392367732854,"Male"
"11227",157.26,51.439346828757,0.0980423138206003,0.462796893037806,"Male"
"11228",157.27,51.4514424756629,0.0980282767425826,0.463201749181854,"Male"
"11229",157.28,51.4635380948638,0.0980142112367082,0.463606936186892,"Male"
"11230",157.29,51.475633672513,0.0980001173995132,0.464012454075658,"Male"
"11231",157.3,51.4877291947517,0.0979859953274618,0.464418302871488,"Male"
"11232",157.31,51.4998246477471,0.0979718451171836,0.464824482594198,"Male"
"11233",157.32,51.5119200175985,0.097957666865008,0.465230993272008,"Male"
"11234",157.33,51.5240152904709,0.0979434606675739,0.465637834923198,"Male"
"11235",157.34,51.5361104524833,0.097929226621475,0.466045007572107,"Male"
"11236",157.35,51.5482054897407,0.0979149648230791,0.466452511243789,"Male"
"11237",157.36,51.5603003883876,0.0979006753690468,0.466860345958103,"Male"
"11238",157.37,51.5723951345428,0.0978863583559773,0.467268511736907,"Male"
"11239",157.38,51.5844897142849,0.0978720138802527,0.467677008607102,"Male"
"11240",157.39,51.5965841137553,0.0978576420386028,0.468085836586697,"Male"
"11241",157.4,51.6086783190187,0.097843242927409,0.468494995703444,"Male"
"11242",157.41,51.6207723162073,0.0978288166434816,0.46890448597509,"Male"
"11243",157.42,51.6328660913803,0.0978143632831094,0.469314307428577,"Male"
"11244",157.43,51.644959630633,0.0977998829429963,0.469724460085274,"Male"
"11245",157.44,51.6570529200589,0.0977853757197603,0.470134943966497,"Male"
"11246",157.45,51.6691459457332,0.0977708417099697,0.470545759095283,"Male"
"11247",157.46,51.6812386937205,0.0977562810101577,0.470956905495312,"Male"
"11248",157.47,51.6933311500787,0.0977416937168523,0.471368383190122,"Male"
"11249",157.48,51.7054233008934,0.0977270799267536,0.471780192199666,"Male"
"11250",157.49,51.7175151321995,0.0977124397363612,0.472192332549582,"Male"
"11251",157.5,51.7296066300695,0.0976977732422728,0.472604804260532,"Male"
"11252",157.51,51.7416977805362,0.0976830805410655,0.473017607356381,"Male"
"11253",157.52,51.7537885696563,0.0976683617293382,0.473430741858734,"Male"
"11254",157.53,51.7658789834518,0.0976536169036798,0.473844207792271,"Male"
"11255",157.54,51.7779690079725,0.0976388461606742,0.474258005177491,"Male"
"11256",157.55,51.7900586292456,0.0976240495969362,0.47467213403736,"Male"
"11257",157.56,51.8021478333025,0.0976092273090284,0.475086594393645,"Male"
"11258",157.57,51.8142366061316,0.0975943793934764,0.475501386273315,"Male"
"11259",157.58,51.8263249337877,0.0975795059469556,0.47591650969373,"Male"
"11260",157.59,51.8384128022575,0.0975646070660248,0.476331964680286,"Male"
"11261",157.6,51.8505001975551,0.0975496828471408,0.476747751255226,"Male"
"11262",157.61,51.8625871056856,0.0975347333871854,0.477163869439674,"Male"
"11263",157.62,51.8746735126262,0.0975197587823435,0.477580319259695,"Male"
"11264",157.63,51.8867594043932,0.0975047591294895,0.477997100733943,"Male"
"11265",157.64,51.8988447669653,0.097489734525159,0.478414213886455,"Male"
"11266",157.65,51.9109295863097,0.0974746850658094,0.478831658741396,"Male"
"11267",157.66,51.9230138484191,0.0974596108480119,0.47924943531949,"Male"
"11268",157.67,51.9350975392592,0.0974445119684343,0.47966754364438,"Male"
"11269",157.68,51.9471806448064,0.0974293885235424,0.480085983737229,"Male"
"11270",157.69,51.9592631510202,0.0974142406099916,0.480504755621476,"Male"
"11271",157.7,51.971345043862,0.0973990683242672,0.480923859318723,"Male"
"11272",157.71,51.9834263092727,0.0973838717629135,0.481343294853286,"Male"
"11273",157.72,51.9955069332089,0.0973686510224954,0.481763062247295,"Male"
"11274",157.73,52.0075869016229,0.0973534061995503,0.482183161521046,"Male"
"11275",157.74,52.01966620044,0.0973381373906322,0.482603592700053,"Male"
"11276",157.75,52.031744815607,0.0973228446922613,0.483024355804417,"Male"
"11277",157.76,52.0438227330441,0.0973075282009264,0.483445450858063,"Male"
"11278",157.77,52.0558999386859,0.0972921880131871,0.483866877882556,"Male"
"11279",157.78,52.0679764184432,0.0972768242255098,0.484288636901539,"Male"
"11280",157.79,52.0800521582367,0.0972614369344671,0.484710727936755,"Male"
"11281",157.8,52.0921271439846,0.0972460262365539,0.48513315100948,"Male"
"11282",157.81,52.1042013615746,0.0972305922281774,0.485555906144909,"Male"
"11283",157.82,52.1162747969206,0.0972151350058898,0.485978993363457,"Male"
"11284",157.83,52.1283474359229,0.0971996546661811,0.486402412687627,"Male"
"11285",157.84,52.1404192644756,0.0971841513055527,0.486826164139513,"Male"
"11286",157.85,52.1524902684428,0.0971686250203825,0.487250247743879,"Male"
"11287",157.86,52.1645604337334,0.0971530759072108,0.487674663520376,"Male"
"11288",157.87,52.1766297462107,0.0971375040623961,0.48809941149293,"Male"
"11289",157.88,52.1886981917508,0.0971219095824786,0.488524491683761,"Male"
"11290",157.89,52.2007657562257,0.097106292563849,0.488949904114558,"Male"
"11291",157.9,52.2128324254904,0.0970906531028921,0.4893756488089,"Male"
"11292",157.91,52.2248981854101,0.0970749912960356,0.489801725788011,"Male"
"11293",157.92,52.2369630218535,0.097059307239816,0.490228135073084,"Male"
"11294",157.93,52.2490269206293,0.0970436010304035,0.490654876690784,"Male"
"11295",157.94,52.2610898676266,0.0970278727643945,0.491081950658528,"Male"
"11296",157.95,52.2731518486614,0.097012122538068,0.491509357001005,"Male"
"11297",157.96,52.2852128495639,0.0969963504477315,0.491937095741575,"Male"
"11298",157.97,52.2972728561816,0.0969805565898617,0.492365166900289,"Male"
"11299",157.98,52.3093318543238,0.0969647410606847,0.492793570501491,"Male"
"11300",157.99,52.3213898298273,0.0969489039567385,0.493222306565167,"Male"
"11301",158,52.3334467684803,0.0969330453740495,0.493651375117619,"Male"
"11302",158.01,52.3455026561389,0.0969171654092733,0.494080776175062,"Male"
"11303",158.02,52.3575574785684,0.0969012641584287,0.494510509765058,"Male"
"11304",158.03,52.3696112215893,0.0968853417179232,0.49494057590759,"Male"
"11305",158.04,52.3816638709933,0.0968693981840387,0.495370974625398,"Male"
"11306",158.05,52.3937154125767,0.09685343365301,0.495801705940511,"Male"
"11307",158.06,52.4057658321213,0.0968374482211605,0.496232769875603,"Male"
"11308",158.07,52.4178151154057,0.0968214419845421,0.496664166453505,"Male"
"11309",158.08,52.4298632482223,0.0968054150396229,0.497095895694558,"Male"
"11310",158.09,52.4419102163354,0.0967893674824992,0.497527957622184,"Male"
"11311",158.1,52.4539560055086,0.0967732994093426,0.49796035225926,"Male"
"11312",158.11,52.4660006015158,0.0967572109164965,0.498393079626299,"Male"
"11313",158.12,52.4780439901124,0.0967411020999295,0.498826139746318,"Male"
"11314",158.13,52.4900861570378,0.0967249730558638,0.499259532643414,"Male"
"11315",158.14,52.5021270880743,0.0967088238806326,0.49969325833524,"Male"
"11316",158.15,52.5141667689312,0.0966926546700976,0.500127316848526,"Male"
"11317",158.16,52.5262051853678,0.0966764655205486,0.500561708203142,"Male"
"11318",158.17,52.5382423231089,0.0966602565279887,0.500996432422437,"Male"
"11319",158.18,52.5502781678985,0.0966440277886692,0.501431489526495,"Male"
"11320",158.19,52.5623127054509,0.0966277793984467,0.501866879539544,"Male"
"11321",158.2,52.5743459214847,0.0966115114535604,0.502302602483406,"Male"
"11322",158.21,52.5863778017259,0.0965952240499789,0.502738658379024,"Male"
"11323",158.22,52.5984083318717,0.0965789172837089,0.503175047250577,"Male"
"11324",158.23,52.6104374976442,0.0965625912507929,0.503611769117634,"Male"
"11325",158.24,52.6224652847336,0.096546246047222,0.504048824004102,"Male"
"11326",158.25,52.634491678833,0.0965298817689547,0.504486211932379,"Male"
"11327",158.26,52.6465166656445,0.0965134985119437,0.504923932923645,"Male"
"11328",158.27,52.6585402308554,0.0964970963722149,0.505361986999381,"Male"
"11329",158.28,52.6705623601429,0.0964806754457058,0.505800374182801,"Male"
"11330",158.29,52.6825830391884,0.0964642358281952,0.50623909449545,"Male"
"11331",158.3,52.6946022536613,0.0964477776156844,0.506678147959389,"Male"
"11332",158.31,52.7066199892269,0.0964313009039863,0.50711753459764,"Male"
"11333",158.32,52.7186362315593,0.0964148057890396,0.507557254430436,"Male"
"11334",158.33,52.730650966307,0.0963982923666181,0.507997307481253,"Male"
"11335",158.34,52.7426641791252,0.0963817607325506,0.508437693771822,"Male"
"11336",158.35,52.7546758556587,0.0963652109826506,0.508878413324803,"Male"
"11337",158.36,52.7666859815633,0.0963486432127127,0.50931946616071,"Male"
"11338",158.37,52.7786945424794,0.0963320575185636,0.509760852301185,"Male"
"11339",158.38,52.790701524027,0.0963154539958633,0.510202571770531,"Male"
"11340",158.39,52.8027069118409,0.0962988327403538,0.510644624589508,"Male"
"11341",158.4,52.8147106915453,0.0962821938477721,0.511087010780867,"Male"
"11342",158.41,52.8267128487706,0.0962655374138516,0.51152973036467,"Male"
"11343",158.42,52.8387133691294,0.0962488635342043,0.511972783363692,"Male"
"11344",158.43,52.8507122382155,0.0962321723044503,0.512416169802129,"Male"
"11345",158.44,52.8627094416522,0.0962154638202933,0.512859889699112,"Male"
"11346",158.45,52.8747049650403,0.0961987381773369,0.51330394307703,"Male"
"11347",158.46,52.8866987939662,0.0961819954711372,0.513748329958965,"Male"
"11348",158.47,52.8986909140297,0.0961652357972768,0.514193050365843,"Male"
"11349",158.48,52.9106813108108,0.0961484592513075,0.51463810432077,"Male"
"11350",158.49,52.9226699698965,0.0961316659287758,0.51508349184427,"Male"
"11351",158.5,52.9346568768597,0.0961148559251527,0.515529212959584,"Male"
"11352",158.51,52.9466420172852,0.0960980293359872,0.51597526768622,"Male"
"11353",158.52,52.9586253767225,0.096081186256717,0.516421656048914,"Male"
"11354",158.53,52.9706069407424,0.0960643267827125,0.516868378068516,"Male"
"11355",158.54,52.9825866949006,0.0960474510095152,0.517315433766849,"Male"
"11356",158.55,52.9945646247535,0.0960305590324015,0.517762823165639,"Male"
"11357",158.56,53.0065407158493,0.096013650946857,0.518210546286675,"Male"
"11358",158.57,53.0185149537278,0.0959967268481781,0.51865860315226,"Male"
"11359",158.58,53.0304873239348,0.0959797868317688,0.519106993783489,"Male"
"11360",158.59,53.0424578120038,0.0959628309928472,0.519555718202222,"Male"
"11361",158.6,53.0544264034518,0.0959458594267537,0.520004776431576,"Male"
"11362",158.61,53.066393083814,0.0959288722287157,0.520454168491953,"Male"
"11363",158.62,53.0783578386086,0.0959118694940444,0.520903894406003,"Male"
"11364",158.63,53.0903206533464,0.0958948513177798,0.521353954195517,"Male"
"11365",158.64,53.1022815135382,0.0958778177953895,0.521804347882144,"Male"
"11366",158.65,53.1142404046984,0.095860769021854,0.52225507548652,"Male"
"11367",158.66,53.1261973123177,0.0958437050923709,0.522706137031943,"Male"
