"","Age","Mu","Sigma","Lambda","Sex"
"137",1.36,9.45529133109256,0.160687476118835,0.929730207508788,"Male"
"138",1.37,9.4750208907487,0.160419449308867,0.929978417081985,"Male"
"139",1.38,9.4947398421061,0.160148732365958,0.930209321508775,"Male"
"140",1.39,9.51444868933939,0.159875439153379,0.93042339774742,"Male"
"141",1.4,9.53414792753369,0.159599681316639,0.930621114669369,"Male"
"142",1.41,9.55383804291636,0.159321568320768,0.930802933247309,"Male"
"143",1.42,9.57351951306685,0.159041207486747,0.930969306743483,"Male"
"144",1.43,9.59319280712601,0.158758704027609,0.931120680889857,"Male"
"145",1.44,9.61285838600179,0.158474161084133,0.931257494061623,"Male"
"146",1.45,9.63251670256299,0.158187679759918,0.931380177447888,"Male"
"147",1.46,9.65216820183102,0.157899359156087,0.931489155215675,"Male"
"148",1.47,9.6718133211633,0.157609296405464,0.931584844670074,"Male"
"149",1.48,9.69145249043332,0.157317586706341,0.931667656408877,"Male"
"150",1.49,9.71108613220394,0.157024323355749,0.931737994473231,"Male"
"151",1.5,9.73071466189596,0.156729597782294,0.931796256493787,"Male"
"152",1.51,9.75033848795232,0.156433499578543,0.931842833832422,"Male"
"153",1.52,9.76995801199602,0.156136116532947,0.931878111720428,"Male"
"154",1.53,9.78957362898552,0.155837534661355,0.931902469392111,"Male"
"155",1.54,9.80918572736365,0.155537838238051,0.931916280215256,"Male"
"156",1.55,9.82879468920276,0.155237109826373,0.931919911817804,"Male"
"157",1.56,9.84840089034891,0.154935430308965,0.931913726209785,"Male"
"158",1.57,9.86800470055402,0.154632878917432,0.931898079904978,"Male"
"159",1.58,9.88760648361493,0.154329533261807,0.931873324035041,"Male"
"160",1.59,9.90720659749876,0.154025469359386,0.931839804464407,"Male"
"161",1.6,9.92680539447226,0.153720761663317,0.931797861899119,"Male"
"162",1.61,9.94640322122388,0.153415483090694,0.931747831994123,"Male"
"163",1.62,9.96600041898026,0.15310970505019,0.93169004545876,"Male"
"164",1.63,9.98559732362604,0.152803497469458,0.931624828156606,"Male"
"165",1.64,10.005194265815,0.152496928821982,0.931552501205096,"Male"
"166",1.65,10.0247915710801,0.152190066153611,0.931473381071501,"Male"
"167",1.66,10.0443895599392,0.151882975108648,0.931387779667205,"Male"
"168",1.67,10.0639885480043,0.151575719955709,0.931296004436903,"Male"
"169",1.68,10.0835888460739,0.15126836361289,0.931198358450898,"Male"
"170",1.69,10.1031907602406,0.150960967672958,0.931095140488249,"Male"
"171",1.7,10.1227945919821,0.150653592427839,0.930986645123287,"Male"
"172",1.71,10.1424006382562,0.150346296892916,0.93087316280709,"Male"
"173",1.72,10.1620091915919,0.150039138830909,0.930754979947731,"Male"
"174",1.73,10.1816205401772,0.14973217477537,0.930632378989131,"Male"
"175",1.74,10.2012349679499,0.149425460053966,0.930505638485145,"Male"
"176",1.75,10.2208527546743,0.149119048811126,0.930375033177192,"Male"
"177",1.76,10.2404741760311,0.148812994030689,0.930240834063602,"Male"
"178",1.77,10.2600995036928,0.148507347557925,0.930103308472406,"Male"
"179",1.78,10.2797290054061,0.148202160121443,0.92996272012831,"Male"
"180",1.79,10.299362945062,0.147897481354503,0.929819329222734,"Male"
"181",1.8,10.3190015827747,0.147593359816257,0.929673392477564,"Male"
"182",1.81,10.3386451749543,0.147289843012562,0.929525163209211,"Male"
"183",1.82,10.3582939743754,0.146986977416414,0.92937489139207,"Male"
"184",1.83,10.3779482302465,0.146684808488134,0.92922282371939,"Male"
"185",1.84,10.3976081882787,0.146383380695242,0.929069203662545,"Male"
"186",1.85,10.4172740907504,0.146082737531987,0.928914271529619,"Male"
"187",1.86,10.4369461765712,0.145782921538579,0.928758264522447,"Male"
"188",1.87,10.4566246813457,0.145483974320153,0.92860141679171,"Male"
"189",1.88,10.4763098374334,0.145185936565389,0.928443959491698,"Male"
"190",1.89,10.4960018740093,0.144888848064869,0.928286120833175,"Male"
"191",1.9,10.5157010171221,0.144592747729137,0.928128126135104,"Male"
"192",1.91,10.5354074897498,0.144297673606448,0.927970197875877,"Male"
"193",1.92,10.555121511858,0.144003662900306,0.927812555741903,"Male"
"194",1.93,10.5748433004515,0.143710751986623,0.927655416676945,"Male"
"195",1.94,10.5945730696303,0.14341897643072,0.92749899492837,"Male"
"196",1.95,10.6143110306371,0.143128371003895,0.92734350209529,"Male"
"197",1.96,10.6340573191459,0.142838967320944,0.927189085156467,"Male"
