"","Age","0.02","0.05","0.25","0.5","0.75","0.95","0.98"
"52",5.1,90.3300486515055,92.5235413935399,97.5757594455005,100.971929231474,104.282398804966,108.908089781732,110.812535475736
"53",5.2,90.8728971113278,93.0840988941196,98.1689013114852,101.580972880601,104.902624096653,109.537251658677,111.443231491704
"54",5.3,91.4099040717906,93.6383641579201,98.7552651704023,102.183348499886,105.516626497702,110.161367826461,112.069552849899
"55",5.4,91.9414625732441,94.1866181784063,99.3349962016285,102.779190503365,106.124581098238,110.780740027955,112.691873320295
"56",5.5,92.4679576870066,94.7291345946583,99.9082336655635,103.36862756806,106.726656431842,111.39566040301,113.310555156084
"57",5.6,92.989766264962,95.2661799053787,100.475111290162,103.951782979796,107.323015016599,112.006413098051,113.925951503289
"58",5.7,93.5072564962534,95.7980135793225,101.035757626233,104.528774952336,107.913813865622,112.613275838333,114.538408769445
"59",5.8,94.0207872909336,96.3248880719655,101.590296374417,105.099716922339,108.499204970412,113.216521472831,115.148268967738
"60",5.9,94.5307073844867,96.8470487135023,102.138846764823,105.664717935363,109.079335873451,113.816419565856,115.755872082048
"61",6,95.0372754634771,97.3647057227722,102.681571950392,106.223952387851,109.654419714717,114.413276470305,116.361574383344
"62",6.1,95.5405255684188,97.8779857827491,103.218758056307,106.777774830222,110.224850367178,115.007499288683,116.965775212877
"63",6.2,96.0404475079654,98.3869944682912,103.750701596585,107.326558254725,110.791040517447,115.59950537452,117.56887834899
"64",6.3,96.5370247841442,98.8918299220036,104.277687794485,107.870662720235,111.353390323373,116.189704912647,118.171284570114
"65",6.4,97.030236318196,99.3925838525968,104.799991125563,108.410436003775,111.912288156556,116.778501398771,118.773391814948
"66",6.5,97.5200578541901,99.8893423462469,105.317875805304,108.946214209234,112.468111301959,117.366292115672,119.37559538406
"67",6.6,98.0064630655298,100.382186507921,105.831596226554,109.478322336978,113.02122661867,117.953468605053,119.97828817526
"68",6.7,98.4894243901077,100.871192948717,106.34139735092,110.00707481722,113.57199116496,118.540417133885,120.581860945954
"69",6.8,98.9689136204779,101.356434134912,106.847515058184,110.532776010027,114.120752790819,119.127519154655,121.186702597061
"70",6.9,99.4449022749643,101.83797861355,107.350176457341,111.0557206746,114.667850700865,119.715151759126,121.793200473954
"71",7,99.9173617743578,102.315891128114,107.849600162284,111.576194410043,115.2136159901,120.30368812513,122.401740680353
"72",7.1,100.386263447453,102.790232636762,108.345996534882,112.094474069721,115.758372154838,120.893497956109,123.012708401712
"73",7.2,100.851578387044,103.261060244575,108.839567898055,112.610828151297,116.302435581147,121.48494791332,123.626488235177
"74",7.3,101.313277578141,103.728427914179,109.330510144817,113.125518615415,116.846117226935,122.078402504221,124.243464540745
"75",7.4,101.771360278896,104.192447629364,109.819115504494,113.638905831745,117.389810373742,122.674256819608,124.864021299899
"76",7.5,102.225870289556,104.653326841413,110.305837773491,114.151515412436,117.934045361925,123.272951206919,125.488532313894
"77",7.6,102.676848148842,105.111270309911,110.791131485035,114.66387465727,118.479351945452,123.874914208464,126.11735156631
"78",7.7,103.124324489334,105.56646907301,111.275435538563,115.176496182372,119.026245493073,124.480556181024,126.750811050202
"79",7.8,103.568317797435,106.019099268023,111.759173469647,115.68987851875,119.575227415624,125.090268535035,127.389219130652
"80",7.9,104.00883184356,106.469320763165,112.242753674311,116.204506678891,120.126785562172,125.704422995852,128.032858986785
"81",8,104.445852785541,106.917275597924,112.726569587996,116.72085269362,120.681394586215,126.323370888951,128.681987140314
"82",8.1,104.879345935689,107.363086223489,113.210999818672,117.239376121043,121.239516282955,126.947442453629,129.33683208339
"83",8.2,105.309252168995,107.806853528439,113.69640823307,117.760524529266,121.801599898656,127.576946192499,129.997593024168
"84",8.3,105.735483936558,108.248654628716,114.183143994914,118.284733954846,122.368082413587,128.212168267194,130.664438774203
"85",8.4,106.157920832421,108.688540392841,114.67154155267,118.812429338094,122.939388799327,128.853371952479,131.337506805971
"86",8.5,106.576404645791,109.126532665855,115.161920574481,119.344024936977,123.515932251998,129.500797164099,132.016902513841
"87",8.6,106.990733810612,109.562621145621,115.654585826756,119.879924720783,124.098114402625,130.154660077363,132.70269871499
"88",8.7,107.400657141544,109.99675985413,116.14982699218,120.420522744659,124.686325505883,130.815152855423,133.394935429481
"89",8.8,107.805891949233,110.428881575627,116.647922445822,120.966198853349,125.280932333249,131.4824220351,134.093595234226
"90",8.9,108.206704457743,110.859323805928,117.149233999836,121.517212392465,125.881994658628,132.156071578917,134.798030978837
"91",9,108.603947567628,111.288858977438,117.654219127683,122.073702969913,126.489256365824,132.835144727244,135.506945785665
"92",9.1,108.998482790758,111.718272985143,118.163341723092,122.635801760056,127.102434254706,133.518630657272,136.218979078477
"93",9.2,109.391159584618,112.148350268421,118.677069292523,123.203636871761,127.721232154534,134.205493222233,136.932742471633
"94",9.3,109.782822383703,112.579879073122,119.1958743378,123.777333453264,128.345341710865,134.894677114188,137.646829963315
"95",9.4,110.174317342426,113.013656434109,119.72023550037,124.357013791742,128.974443622714,135.585115448234,138.35983001858
"96",9.5,110.566498928324,113.450492957146,120.25063847399,124.942797408959,129.608209324035,136.275738658695,139.0703393276
"97",9.6,110.960236489955,113.891217464722,120.787576686775,125.534801152563,130.246303094873,136.965484549983,139.776977949664
"98",9.7,111.356420914082,114.336681559169,121.331551750371,126.133139283281,130.888384580145,137.653309299347,140.478405484715
"99",9.8,111.755971477841,114.78776414472,121.883073670906,126.737923558681,131.534111685612,138.338199165817,141.173337854028
"100",9.9,112.159842991135,115.24537593582,122.442660811745,127.349263313051,132.183143810157,139.019182620878,141.860564223365
"101",10,112.569033316029,115.710463965879,123.010839596281,127.967265534343,132.835145365559,139.695342588775,142.538963574236
"102",10.1,112.984591336067,116.184016091789,123.588143934207,128.59203493748,133.489789524404,140.365828464808,143.207520419451
"103",10.2,113.407625434846,116.667065471179,124.175114353613,129.223674034909,134.146762130303,141.029867576732,143.865339176343
"104",10.3,113.839312521615,117.160694964197,124.772296817783,129.86228320431,134.805765696961,141.686775762934,144.511656749451
"105",10.4,114.280793224774,117.665910597816,125.380102470448,130.507837565472,135.466429784361,142.335935949896,145.145854697336
"106",10.5,114.732273989923,118.182600433629,125.997696108683,131.159203704409,136.127567382323,142.976551031108,145.767464398461
"107",10.6,115.193554491044,118.710110687572,126.623601160074,131.814684340225,136.787590010549,143.607752372255,146.376105462599
"108",10.7,115.664582327158,119.247869432525,127.256362580428,132.472610372386,137.444955338043,144.228725162201,146.971439532211
"109",10.8,116.14545461022,119.795384812483,127.894549644136,133.131345401627,138.098167745863,144.838693089262,147.553145513391
"110",10.9,116.636410722215,120.352235270193,128.536752499729,133.789284784592,138.745774859953,145.436903999662,148.120899288738
"111",11,117.137820616038,120.918057424355,129.181578714777,134.444854725174,139.386364275943,146.022617893989,148.674357611741
"112",11.1,117.650167920235,121.492531451726,129.827649847179,135.096511399572,140.018560500445,146.595097166776,149.213145856688
"113",11.2,118.174027192797,122.075363921684,130.473598087138,135.742740114161,140.641022126093,147.153598928792,149.73684920788
"114",11.3,118.7100348334,122.666268148197,131.118063017608,136.382054494512,141.252439248484,147.6973692074,150.24500682533
"115",11.4,119.258853425926,123.264942269611,131.759688544153,137.012995704035,141.85153112628,148.225638797452,150.737108514691
"116",11.5,119.821129651341,123.871045434943,132.397120047171,137.634131691189,142.437044080318,148.737620528773,151.21259344647
"117",11.6,120.397446380009,124.484172656009,133.029001808369,138.244056463493,143.007749622276,149.232507720977,151.670850503413
"118",11.7,120.988270106401,125.103829068164,133.653974762247,138.841389387651,143.562442801035,149.709473611296,152.111219880949
"119",11.8,121.593895484531,125.729404507723,134.270674618124,139.424774514354,144.099940751636,150.167671559596,152.532995614513
"120",11.9,122.214389304145,126.360149445541,134.87773039241,139.992879926902,144.61908143077,150.606235857559,152.935428758434
"121",12,122.849536534345,126.995153324533,135.473763518978,140.544397332269,145.118722795406,151.024283310675,153.317731318422
"122",12.1,123.498497449775,127.633232112059,136.057591193422,141.078366151985,145.598145369252,151.421384095661,153.679565268123
"123",12.2,124.159223387454,128.272758171717,136.628639545119,141.594814858047,146.057842666441,151.798481075161,154.021995539613
"124",12.3,124.829257331102,128.911951769236,137.186454248349,142.093952539099,146.498506819385,152.156709796857,154.346272861286
"125",12.4,125.505965977992,129.548974443759,137.730592440168,142.575984627311,146.920798245952,152.497134357472,154.653562956875
"126",12.5,126.186602976826,130.181964188407,138.260628132305,143.041112991969,147.325345841211,152.820751594211,154.944952860319
"127",12.6,126.86837050072,130.809068059227,138.776156703783,143.489536030445,147.712747498345,153.128495386083,155.221457111414
"128",12.7,127.548476660727,131.42847133357,139.276798483556,143.921448755899,148.083570904489,153.42124100223,155.48402379296
"129",12.8,128.224186796675,132.03842260516,139.762201456376,144.337042881983,148.438354564683,153.699809453136,155.733540389506
"130",12.9,128.892867286986,132.63725446914,140.232043144114,144.736506905201,148.777609013861,153.964971815527,155.970839462651
"131",13,129.552021126352,133.223399693861,140.686031727118,145.120026184026,149.101818180933,154.217453512055,156.196704147515
"132",13.1,130.199315079851,133.795402988736,141.123906481656,145.487783015658,149.411440876086,154.457938538154,156.411873485521
"133",13.2,130.832598688542,134.351928644096,141.545437614388,145.839956710766,149.706912376638,154.687073635705,156.617047614951
"134",13.3,131.449915756214,134.89176443831,141.950425575077,146.176723664923,149.988646089521,154.905472418024,156.812892844841
"135",13.4,132.049509192346,135.413822287696,142.338699931124,146.498257428819,150.257035275759,155.113719459454,157.00004664579
"136",13.5,132.629820216712,135.917136147378,142.710117879964,146.804728775391,150.512454822016,155.312374363814,157.179122591845
"137",13.6,133.18948297958,136.400857679117,143.06456247359,147.096305765447,150.755263051012,155.501975833777,157.350715295277
"138",13.7,133.727315622792,136.864250178399,143.401940620491,147.373153810989,150.985803563382,155.683045765327,157.51540537835
"139",13.8,134.242345170951,137.306714379909,143.722201901008,147.635446186027,151.204406168613,155.856075318451,157.673739108274
"140",13.9,134.734290658443,137.728231246181,144.025622245077,147.883507829307,151.411378372423,156.021285975001,157.825890383196
"141",14,135.203394401691,138.129210776356,144.312714433393,148.11777638478,151.607018855383,156.178718341505,157.971780689722
"142",14.1,135.649992800393,138.51010736044,144.583990289261,148.338685862414,151.79163038268,156.328437006255,158.111365521302
"143",14.2,136.074490071385,138.871402598146,144.839954201427,148.546663766516,151.965519143887,156.470531655399,158.244635903769
"144",14.3,136.47734452512,139.213598763873,145.081102844486,148.742131239895,152.128993907463,156.605113446896,158.371613289643
"145",14.4,136.85905667024,139.537213171803,145.307924978049,148.925503203282,152.2823652841,156.732311868978,158.492345145408
"146",14.5,137.220158999409,139.842773354984,145.520901313586,149.097188491275,152.425945084674,156.852272008461,158.606901121345
"147",14.6,137.561207290861,140.130812969403,145.720504437259,149.257589983995,152.560045758892,156.965152165463,158.715369711553
"148",14.7,137.88277325777,140.401868338568,145.90719878005,149.407104735241,152.684979904252,157.071121763276,158.817855329372
"149",14.8,138.185438380445,140.656475557799,146.081440626621,149.546124096796,152.801059835489,157.170359509771,158.914475735449
"150",14.9,138.469788766759,140.895168084614,146.24367815635,149.675033839475,152.908597206973,157.263051774777,159.005359767179
"151",15,138.736410897503,141.118474747351,146.394351510042,149.794214270526,153.007902680735,157.349391152766,159.090645326056
"152",15.1,138.985888128133,141.326918112051,146.533892877587,149.904040347965,153.09928563468,157.429575185973,159.170477587596
"153",15.2,139.21879783189,141.521013153867,146.662726602126,150.004881791899,153.183053905933,157.503805226679,159.245007403968
"154",15.3,139.43570908217,141.701266184876,146.781269296196,150.097103192225,153.259513564223,157.572285420037,159.314389873812
"155",15.4,139.637180787049,141.868173998253,146.889929968042,150.181064114135,153.328968712894,157.635221793746,159.378783059948
"156",15.5,139.823760197883,142.022223191463,146.989110154191,150.257119200369,153.391721313145,157.692821440834,159.438346836781
"157",15.6,139.995983716209,142.163891248226,147.079205060687,150.325619054564,153.448071726421,157.745292551815,159.493242707357
"158",15.7,140.15453677483,142.293776752017,147.160685694035,150.386974477053,153.498375631829,157.792906370164,159.543702596702
"159",15.8,140.300359634099,142.412687945838,147.23415753985,150.441703063675,153.543085236791,157.83604151626,159.590078036873
"160",15.9,140.434381924349,142.521429089802,147.300228846324,150.49032669278,153.582657863829,157.875082962504,159.63272759163
"161",16,140.557496943349,142.620779041093,147.359496621054,150.533360338048,153.617545823764,157.910410756674,159.672004271905
"162",16.1,140.670564680095,142.711493101437,147.412547130418,150.571312203509,153.64819637678,157.942399857166,159.70825532724
"163",16.2,140.774414504602,142.794304679213,147.459956362409,150.604683855,153.675051703683,157.971419987676,159.741822059675
"164",16.3,140.869847568067,142.869926788784,147.502290456446,150.633970348364,153.698548886998,157.997835511787,159.773039661205
"165",16.4,140.957638950724,142.939053406228,147.540106102939,150.65966035436,153.719119901285,158.022005327601,159.802237075718
"166",16.5,141.038539589663,143.002360698414,147.573950915474,150.68223628058,153.737191612445,158.044282783051,159.829736886761
"167",16.6,141.113278013458,143.060508139363,147.604363777408,150.70217438996,153.753185785119,158.065015611813,159.855855231879
"168",16.7,141.182561907994,143.114139527339,147.631875165752,150.719944916707,153.767519098591,158.08454589108,159.880901745536
"169",16.8,141.247079532981,143.163883912848,147.657007453426,150.736012178953,153.780603170132,158.103210020987,159.905179531267
"170",16.9,141.307501007539,143.210356447999,147.68027519234,150.750834688975,153.792844586261,158.121338727014,159.928985165171
"171",17,141.364479479571,143.254159165144,147.702185378298,150.764865260529,153.804644941202,158.139257085462,159.952608731668
"172",17.1,141.418652192242,143.295881692282,147.723237699154,150.778551113445,153.816400882386,158.15728457267,159.976333892969
"173",17.2,141.470641459884,143.336101912525,147.743924768164,150.792333976242,153.828504163508,158.175735139203,160.000437994268
"174",17.3,141.521055562013,143.375386571984,147.764732342272,150.806650185487,153.841341703642,158.194917308252,160.025192204606
"175",17.4,141.570489565593,143.414291842438,147.786139527564,150.821930783172,153.855295653451,158.215134299871,160.050861695698
"176",17.5,141.619525102815,143.453362885895,147.808618087025,150.838600789913,153.870742720634,158.236683559921,160.077705297924
"177",17.6,141.668506061054,143.492914577273,147.832429209407,150.856890437456,153.887882520974,158.259714321022,160.105846969082
"178",17.7,141.717256725179,143.532755753518,147.857367468241,150.876597171214,153.906521220826,158.284048765551,160.135115051176
"179",17.8,141.765531291438,143.572627793502,147.883165986721,150.897461557408,153.926413402481,158.309466826239,160.165300262229
"180",17.9,141.813085464483,143.612274466314,147.909561011489,150.91922722366,153.947316569158,158.335751481287,160.196196630926
"181",18,141.859676443397,143.651441874531,147.936291845072,150.941640805391,153.968991093808,158.362688667409,160.227601380741
"182",18.1,141.905062906511,143.689878399407,147.963100780753,150.96445189426,153.991200170703,158.390067198063,160.259314820125
"183",18.2,141.949004992801,143.727334645594,147.989733037601,150.987412986456,154.013709767606,158.417678684786,160.291140236742
"184",18.3,141.991264282408,143.763563387699,148.015936697946,151.010279433104,154.036288580738,158.445317463835,160.322883798111
"185",18.4,142.031603775102,143.798319517338,148.041462646014,151.032809391568,154.058707991314,158.472780526932,160.354354457508
"186",18.5,142.069787866883,143.831359990698,148.066064507763,151.054763777733,154.0807420237,158.49986745619,160.385363865315
"187",18.6,142.105582325226,143.862443776964,148.089498592308,151.075906219649,154.102167305546,158.526380363545,160.415726286187
"188",18.7,142.138754261971,143.891331806484,148.111523833839,151.096003011522,154.12276302887,158.552123833654,160.445258521064
"189",18.8,142.169072105815,143.917786920468,148.131901735815,151.11482306982,154.142310913802,158.576904871929,160.473779835722
"190",18.9,142.196305571969,143.941573819711,148.15039631501,151.132137889131,154.160595172653,158.600532855334,160.501111893545
"191",19,142.220225631585,143.9624590148,148.166774047808,151.14772150018,154.177402476638,158.622819488205,160.527078694758
"192",19.1,142.24060447831,143.980210775093,148.180803816148,151.161350427456,154.192521922731,158.643578760545,160.551506519609
"193",19.2,142.25721549496,143.994599079353,148.192256855918,151.172803649232,154.205745003378,158.662626911391,160.574223878079
"194",19.3,142.269833217376,144.00539556504,148.200906704903,151.181862557172,154.216865576267,158.679782394445,160.595061463305
"195",19.4,142.27823329733,144.01237347804,148.20652915205,151.188310917261,154.225679835858,158.694865847558,160.613852110284
"196",19.5,142.282195988859,144.015310990091,148.208905197812,151.191937607115,154.231988839318,158.707702322275,160.630432900153
"197",19.6,142.28171089071,144.014186819065,148.207995916559,151.192697842753,154.235746802447,158.718252316722,160.64476942688
"198",19.7,142.27708689896,144.009285337019,148.204036460534,151.190799820876,154.237140704734,158.726681888626,160.657022155598
"199",19.8,142.26865559234,144.000913151153,148.197282675214,151.186471048313,154.236375283274,158.733172485801,160.667365950806
"200",19.9,142.256743917147,143.989372928165,148.187987582069,151.179936616049,154.233653034124,158.737903288978,160.675973345298
"201",20,142.241674492325,143.974963613343,148.176401462498,151.171419237737,154.229174237019,158.74105125776,160.683014605027
"202",20.1,142.223765888281,143.957980631447,148.162771935903,151.161139286389,154.223136979596,158.742791174715,160.688657790866
"203",20.2,142.203332883026,143.93871607236,148.147344033918,151.149314831022,154.215737182844,158.743295689441,160.693068819032
"204",20.3,142.180686696092,143.917458861383,148.130360270012,151.13616167231,154.207168626827,158.742735361703,160.696411519339
"205",20.4,142.156135201679,143.894494915152,148.112060704777,151.121893377414,154.197622976804,158.741278703803,160.698847691465
"206",20.5,142.129983122458,143.870107284201,148.092683007385,151.10672131432,154.187289810073,158.739092222549,160.700537159577
"207",20.6,142.10253220451,143.844576282297,148.072462512882,151.090854685239,154.176356643032,158.736340460346,160.701637824883
"208",20.7,142.074081374744,143.818179603621,148.051632275976,151.074500559605,154.165008958996,158.733186035935,160.702305716613
"209",20.8,142.044926881119,143.791192427838,148.030423121046,151.05786390632,154.153430236362,158.729789684406,160.702695041088
"210",20.9,142.015362415963,143.76388751319,148.009063688213,151.041147624985,154.141801976852,158.726310296209,160.70295822858
"211",21,141.985679224048,143.736535279059,147.987780476637,151.024552577217,154.130303734873,158.722904956169,160.703245978985
"212",21.1,141.95616619443,143.709403876891,147.966797883789,151.00827761671,154.119113146657,158.719728981196,160.703707305006
"213",21.2,141.927109937537,143.682759250841,147.946338241812,150.992519619117,154.108405960194,158.716935957655,160.704489573803
"214",21.3,141.89879484702,143.656865187552,147.926621850276,150.977473510984,154.098356065178,158.714677777646,160.705738546361
"215",21.4,141.871503147561,143.631983356177,147.907867006276,150.963332298624,154.089135523806,158.713104674963,160.707598415375
"216",21.5,141.845514927795,143.608373337734,147.890290030845,150.950287095869,154.080914601359,158.712365259701,160.710211840593
"217",21.6,141.821082232775,143.58626821471,147.874084111469,150.938507954651,154.073844337057,158.712591113167,160.713705212245
"218",21.7,141.79822290047,143.565680336417,147.859250963528,150.927991338935,154.067917852611,158.713774185315,160.718071366235
"219",21.8,141.776832298551,143.54650667673,147.845692333827,150.918643158843,154.063045962499,158.715833734321,160.723233638037
"220",21.9,141.756805645364,143.528644112248,147.833309986999,150.910369415279,154.059139639124,158.718689262645,160.729115640206
"221",22,141.738039110749,143.511990459105,147.822006602667,150.903077011095,154.056110747929,158.722261161924,160.73564187657
"222",22.1,141.720429805134,143.496444462238,147.811685764446,150.896673739265,154.053872034163,158.726470696494,160.742737723918
"223",22.2,141.703875766763,143.481905782792,147.802251947127,150.891068269327,154.05233710802,158.731239985566,160.750329412501
"224",22.3,141.688275950904,143.468274987457,147.793610505755,150.886170135735,154.051420431764,158.736491987593,160.758344008838
"225",22.4,141.673530218026,143.45545353678,147.785667663699,150.881889725267,154.051037306012,158.74215048404,160.766709398091
"226",22.5,141.659539323302,143.443343774754,147.778330501971,150.878138265707,154.051103857376,158.748140064724,160.775354268115
"227",22.6,141.646204904932,143.431848917231,147.771506947398,150.874827813441,154.051537025117,158.754386112416,160.784208092937
"228",22.7,141.633429473893,143.420873041723,147.765105762147,150.871871242433,154.052254549251,158.760814789091,160.793201117992
"229",22.8,141.621116403338,143.410321076838,147.759036532884,150.869182232883,154.053174958428,158.767353022186,160.80226434551
"230",22.9,141.60916991825,143.400098791943,147.75320966016,150.866675260141,154.05421755816,158.773928491411,160.811329520584
"231",23,141.597495085651,143.390112787372,147.747536348316,150.864265584186,154.05530241967,158.780469616394,160.820329118196
"232",23.1,141.585997803784,143.380270483578,147.74192859437,150.861869238133,154.056350367889,158.786905543702,160.829196329753
"233",23.2,141.574584793385,143.370480112352,147.736299178892,150.859403018736,154.05728297149,158.793166136064,160.837865051939
"234",23.3,141.563163587361,143.360650706436,147.730561655327,150.856784475408,154.058022531537,158.79918196045,160.846269874556
"235",23.4,141.551642522043,143.350692090683,147.724630340819,150.853931900742,154.058492071695,158.804884277879,160.854346070202
"236",23.5,141.539930727154,143.340514871917,147.718420305748,150.850764319819,154.05861532733,158.810205032333,160.862029583189
"237",23.6,141.527938117474,143.330030430465,147.711847364917,150.847201481152,154.058316736281,158.815076841521,160.869257020409
"238",23.7,141.515578338289,143.319153795307,147.70483074943,150.843166355125,154.057523735535,158.81943495001,160.875967439717
"239",23.8,141.502861194906,143.307893878445,147.697376989387,150.838663590855,154.056238900877,158.823278600206,160.882158550973
"240",23.9,141.489910039424,143.296370447931,147.689595677732,150.833794237427,154.054553446214,158.826682433923,160.887897105174
"241",24,141.47685383396,143.284708753992,147.681601503107,150.828664096412,154.052562927963,158.829724717902,160.893253127173
"242",24.1,141.463820458331,143.273032996211,147.673508178053,150.823378043447,154.050362024193,158.832482902025,160.898295847565
"243",24.2,141.45093672023,143.261466334024,147.665428450507,150.818040040545,154.048044547801,158.83503363368,160.903093717481
